Date,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,.VN,.VN,BFC,.VN,BFC,.VN,BFC,.VN,BFC,.VN,BFC
2021-04-27,,,65.16888427734375,,66.47731243748352,,64.47405848840867,,64.47405848840867,,7800
2021-04-28,,,64.65455627441406,,65.49375733213479,,64.65455627441406,,65.33133109888209,,5200
2021-04-29,,,64.38384246826172,,64.42896354291003,,64.38384246826172,,64.38384246826172,,5400
2021-04-30,,,65.25914001464844,,66.38709805340032,,64.38384347505546,,64.38384347505546,,13900
2021-05-03,,,65.77347564697266,,66.62170212804887,,65.3313181105536,,66.01711839066859,,8700
2021-05-04,,,64.45601654052734,,66.15246248123489,,64.45601654052734,,65.800540221644,,6700
2021-05-05,,,64.3116455078125,,65.43058471730194,,64.3116455078125,,64.34774098726461,,5000
2021-05-06,,,64.84403991699219,,65.35838840919817,,64.29359594828829,,64.29359594828829,,5100
2021-05-07,,,65.17793273925781,,65.17793273925781,,64.29361057514521,,64.69967273023695,,8700
2021-05-10,,,64.09507751464844,,65.11475584493878,,64.09507751464844,,64.89818297498717,,12100
2021-05-11,,,64.14020538330078,,64.94331092877817,,63.707066481988264,,63.87851830108207,,13700
2021-05-12,,,62.86785888671875,,64.85306889062328,,62.696413970044624,,64.85306889062328,,11000
2021-05-13,,,64.12213134765625,,64.60940985628197,,63.21074656503866,,63.21074656503866,,14300
2021-05-14,,,64.97039031982422,,65.13281657100418,,64.51920705371433,,64.83503396308919,,13300
2021-05-17,,,66.03516387939453,,66.22465996985429,,64.56430933848787,,64.84404067899871,,8300
2021-05-18,,,64.08605194091797,,66.22466256182403,,64.08605194091797,,66.18856708348919,,10200
2021-05-19,,,63.81534194946289,,64.60942176665917,,62.98516665632478,,63.616820274036805,,11600
2021-05-20,,,64.83501434326172,,64.94330077278306,,63.47243936427796,,63.47243936427796,,12600
2021-05-21,,,65.6020278930664,,65.6020278930664,,63.86948623252879,,65.32229654039348,,8900
2021-05-24,,,65.15084838867188,,65.71934360112547,,63.634872629643894,,65.46668212203897,,20300
2021-05-25,,,63.255897521972656,,65.14184730304024,,63.21980203169505,,64.96136985165221,,15600
2021-05-26,,,63.92361831665039,,64.78989592719628,,63.273920435502596,,64.19433093050945,,8100
2021-05-27,,,63.71608352661133,,64.83501578518401,,63.34611004756638,,64.17629225667677,,11700
2021-05-28,,,64.26651000976562,,64.51917139763393,,64.15822360731929,,64.16724919531643,,3300
2021-06-01,,,64.78086853027344,,64.86207818146092,,63.770215935836944,,64.23042461275533,,10300
2021-06-02,,,64.7628402709961,,64.97038759388317,,63.869499369243,,64.49213445339424,,6500
2021-06-03,,,65.07865905761719,,65.07865905761719,,64.26652802290526,,64.7447810532055,,5000
2021-06-04,,,64.57333374023438,,65.69227296999391,,64.40188881536696,,65.15987324406643,,5100
2021-06-07,,,64.47407531738281,,65.00647506334577,,64.04094330882873,,64.38384005597648,,9100
2021-06-08,,,63.508544921875,,65.19597257277005,,63.039317421815625,,65.00647645440898,,13600
2021-06-09,,,64.4650650024414,,64.4650650024414,,63.88755099284926,,64.1041170253188,,6400
2021-06-10,,,63.86949157714844,,64.87111881444949,,63.373194196505125,,64.47407540232751,,6000
2021-06-11,,,64.428955078125,,65.22303494223803,,64.2665288690441,,65.22303494223803,,5800
2021-06-14,,,64.43798828125,,65.36742457681557,,64.43798828125,,64.47407687907936,,6500
2021-06-15,,,64.97039031982422,,65.42157358593411,,63.21077833579976,,64.70870319933924,,7500
2021-06-16,,,65.28621673583984,,65.62009482866179,,64.8079635788991,,65.15988597304457,,10700
2021-06-17,,,65.00645446777344,,65.61103810060968,,63.21976656615239,,63.21976656615239,,10100
2021-06-18,,,63.959720611572266,,64.38383387240934,,63.219780523891146,,64.14921670767869,,22600
2021-06-21,,,63.67097091674805,,64.22141497095369,,63.26490879096125,,64.0319188532859,,10400
2021-06-22,,,63.87913131713867,,64.17780275032024,,63.861026251762006,,63.861026251762006,,7300
2021-06-23,,,64.5307846069336,,64.5307846069336,,63.40850516842224,,64.15970667039511,,10100
2021-06-24,,,65.79786682128906,,65.79786682128906,,64.47647989760421,,64.57603706148312,,8700
2021-06-25,,,63.8157844543457,,65.72546166423399,,63.8157844543457,,65.03761411011223,,231600
2021-06-28,,,63.77959060668945,,64.9109158071627,,63.52617486659321,,64.20496998687716,,7800
2021-06-29,,,63.53520202636719,,64.09634164849616,,63.25463566783221,,63.408494193154034,,6900
2021-06-30,,,63.14602279663086,,63.69810985841297,,63.14602279663086,,63.53519880895171,,7700
2021-07-01,,,63.50803756713867,,63.58044400043838,,63.363231605596766,,63.58044400043838,,2900
2021-07-02,,,62.63921356201172,,64.22306886014181,,62.63921356201172,,63.79768947526281,,6700
2021-07-06,,,62.97407531738281,,62.97407531738281,,62.43104070822371,,62.43104070822371,,7800
2021-07-07,,,62.39483642578125,,64.5036209041277,,62.39483642578124,,63.23654247252367,,12300
2021-07-08,,,62.85641860961914,,62.85641860961914,,61.6436414396996,,62.25908255870572,,7400
2021-07-09,,,62.83831787109375,,63.643820741697056,,62.83831787109374,,62.93787502634225,,4700
2021-07-12,,,63.07363510131836,,63.861032900702135,,62.648255786448516,,63.23654618137362,,4300
2021-07-13,,,62.7568473815918,,63.61665839167664,,62.44913034360224,,62.48533356661138,,7500
2021-07-14,,,62.81117630004883,,63.77959039219465,,62.81117630004883,,63.77959039219465,,3700
2021-07-15,,,62.74781799316406,,62.74781799316406,,62.277182877308185,,62.67541152840769,,4400
2021-07-16,,,63.35420227050781,,63.716227664494156,,63.17319302604467,,63.42660873031709,,9500
2021-07-19,,,62.675392150878906,,63.2184266585391,,62.675392150878906,,62.95595848374069,,9100
2021-07-20,,,62.4853401184082,,64.43122040256425,,61.74319123155095,,63.1007811639771,,24200
2021-07-21,,,63.544254302978516,,64.14159714720097,,61.933248797131036,,61.933248797131036,,5900
2021-07-22,,,63.26368713378906,,63.73431523421041,,62.24096504787556,,63.62571246760644,,15400
2021-07-23,,,62.54869079589844,,63.0555221347726,,62.159514759246036,,63.0555221347726,,4600
2021-07-26,,,62.26811218261719,,63.73430452590003,,62.096148624308114,,62.69348445544541,,8100
2021-07-27,,,61.90610122680664,,61.90610122680664,,61.62552795019381,,61.74319016153638,,7200
2021-07-28,,,62.1142692565918,,63.20034546856131,,62.00566646893703,,62.57585181930535,,7300
2021-07-29,,,63.164127349853516,,63.607604740056686,,61.97850116367298,,62.041855076559145,,5800
2021-07-30,,,63.34514617919922,,63.34514617919922,,63.308942951327815,,63.308942951327815,,4900
2021-08-02,,,63.00122833251953,,63.32705049102749,,63.00122833251953,,63.31799795744117,,2400
2021-08-03,,,62.63921356201172,,62.63921356201172,,62.63921356201172,,62.63921356201172,,1300
2021-08-04,,,63.30894088745117,,63.35419664708001,,62.10521639900183,,62.10521639900183,,6200
2021-08-05,,,64.40406036376953,,64.40406036376953,,63.30893190072866,,63.30893190072866,,4900
2021-08-06,,,64.71180725097656,,65.16433737161276,,64.25927713034037,,64.88377090643804,,3200
2021-08-09,,,63.58045196533203,,64.59412144334055,,63.58045196533203,,63.589504496892914,,6200
2021-08-10,,,65.04666137695312,,65.04666137695312,,63.580461765715924,,63.580461765715924,,4700
2021-08-11,,,64.89279174804688,,65.04665717813317,,63.69811296213915,,63.69811296213915,,3400
2021-08-12,,,64.80228424072266,,64.80228424072266,,64.80228424072266,,64.80228424072266,,4000
2021-08-13,,,63.698116302490234,,64.18684950031714,,63.62571675489539,,64.18684950031714,,11700
2021-08-16,,,63.607627868652344,,64.03300725487259,,63.607627868652344,,63.806742211569144,,2800
2021-08-17,,,63.58045196533203,,63.82481507700868,,63.58045196533203,,63.68906162888743,,7000
2021-08-18,,,63.17317199707031,,63.80671104686,,63.17317199707031,,63.53519036548856,,10800
2021-08-19,,,62.63921356201172,,64.25927209556355,,61.59839298508544,,63.17320265315593,,9400
2021-08-20,,,62.44009780883789,,63.35421049366353,,61.85180733038454,,62.458202878670214,,40400
2021-08-23,,,62.81117630004883,,63.68908575747337,,62.31339045149027,,62.31339045149027,,5500
2021-08-24,,,62.72065734863281,,63.52616015239086,,62.376730148111776,,62.70255228278463,,10900
2021-08-25,,,63.453758239746094,,64.43122471371028,,62.44914107012623,,62.44914107012623,,15700
2021-08-26,,,63.39945602416992,,64.72084280102645,,62.70255595445486,,63.019325574752685,,7100
2021-08-27,,,64.25020599365234,,65.16431850611313,,63.92438384871701,,63.92438384871701,,11500
2021-08-30,,,63.94248580932617,,65.05570566290098,,63.1007797933031,,64.18684895362865,,8000
2021-08-31,,,64.25924682617188,,64.53076753253117,,63.71621231851168,,64.25924682617188,,5100
2021-09-01,,,63.76146697998047,,64.57602226827125,,63.26368817967873,,63.26368817967873,,3800
2021-09-02,,,63.689083099365234,,63.689083099365234,,63.62572916719836,,63.68003056475261,,1900
2021-09-03,,,63.10079574584961,,64.18686518074497,,63.10079574584961,,64.18686518074497,,3000
2021-09-07,,,62.593936920166016,,63.372281968625025,,62.503425419246035,,62.503425419246035,,7500
2021-09-08,,,62.71160125732422,,63.39944871427698,,62.467231217655915,,62.992167616516156,,9400
2021-09-09,,,62.44915008544922,,63.173200964406334,,62.34054038208737,,62.90168015853218,,12000
2021-09-10,,,61.7250862121582,,63.29989550660274,,61.64363413057977,,62.29527840344517,,10600
2021-09-13,,,61.75224304199219,,62.014704349404674,,61.59837760360564,,62.014704349404674,,8300
2021-09-14,,,61.091552734375,,61.869904921617774,,61.091552734375,,61.598384147440946,,10000
2021-09-15,,,61.037254333496094,,62.06902227784718,,60.70237961627109,,60.70237961627109,,11700
2021-09-16,,,60.90149688720703,,61.3902301852993,,60.31320642255555,,61.09155868562167,,8700
2021-09-17,,,63.18222427368164,,63.27273578037175,,60.45799916775987,,60.96483046094374,,59400
2021-09-20,,,61.507869720458984,,62.29527431601665,,61.46262086868196,,62.29527431601665,,9700
2021-09-21,,,62.18258285522461,,62.72964929092864,,61.307286296832324,,62.72964929092864,,3200
2021-09-22,,,61.608158111572266,,61.72668543699503,,61.544334635385056,,61.544334635385056,,4500
2021-09-23,,,63.68698501586914,,63.68698501586914,,61.790506156296374,,61.790506156296374,,5800
2021-09-24,,,62.89374542236328,,62.89374542236328,,62.89374542236328,,62.89374542236328,,1900
2021-09-27,,,64.14287567138672,,65.53787956060377,,64.14287567138672,,64.2887618864294,,6800
2021-09-28,,,64.3708267211914,,64.3708267211914,,64.13376506651494,,64.13376506651494,,3700
2021-09-29,,,65.5561294555664,,65.64730487664734,,65.37377165716582,,65.64730487664734,,4400
2021-09-30,,,64.61700439453125,,66.19435923009746,,64.50758972396923,,66.19435923009746,,5300
2021-10-01,,,65.66554260253906,,66.47702269903462,,64.42554425218111,,64.42554425218111,,3700
2021-10-04,,,63.513755798339844,,66.29464374347508,,63.44992536680423,,65.69288054155143,,11100
2021-10-05,,,63.82376480102539,,63.96965103099356,,63.185529935510466,,63.96965103099356,,12900
2021-10-06,,,64.82669067382812,,65.30081383618183,,63.367863551655994,,63.696100523674275,,10100
2021-10-07,,,65.69290924072266,,65.69290924072266,,64.8267251761345,,64.8267251761345,,6900
2021-10-08,,,63.732582092285156,,63.87846134932156,,62.547280956265844,,62.547280956265844,,2200
2021-10-11,,,63.23111343383789,,64.73553212085181,,63.221993805510785,,64.68994093545452,,8100
2021-10-12,,,63.14905548095703,,63.73258646158266,,62.65669991175953,,63.73258646158266,,4800
2021-10-13,,,63.13992691040039,,63.13992691040038,,62.46522061390565,,62.756986062895564,,7700
2021-10-14,,,63.67789077758789,,63.82377703552126,,62.793481424765545,,63.72348197225198,,27200
2021-10-15,,,64.06993103027344,,65.56523687371858,,63.46816779822031,,63.82375674357839,,17900
2021-10-18,,,64.17935180664062,,65.00906406239095,,64.17935180664062,,64.73553086777834,,4300
2021-10-19,,,63.54111862182617,,63.614054780223064,,63.3678804636272,,63.50464706450858,,3200
2021-10-20,,,62.95759201049805,,63.468179936097314,,62.9484723814727,,63.039647803009885,,4000
2021-10-21,,,62.301116943359375,,64.1793570335368,,62.301116943359375,,63.25846928999602,,2700
2021-10-22,,,62.456111907958984,,62.92111556480144,,61.63551926536589,,62.92111556480144,,2700
2021-10-25,,,62.902889251708984,,63.14907057326281,,61.781418206264924,,61.781418206264924,,11300
2021-10-26,,,63.8055419921875,,65.08201191310656,,62.46524161898315,,62.46524161898315,,6500
2021-10-27,,,63.84198760986328,,65.43758149266196,,62.93021967683546,,62.93021967683546,,3900
2021-10-28,,,64.452880859375,,65.64729468953578,,63.58669710292326,,63.823758725937566,,2900
2021-10-29,,,64.7264175415039,,66.00289431357926,,63.386117278636725,,64.73553717054239,,6000
2021-11-01,,,66.09407806396484,,66.55908181618116,,64.11554264385808,,64.11554264385808,,6900
2021-11-02,,,65.3464126586914,,66.03935830518819,,64.55317892921973,,64.76288167940085,,4900
2021-11-03,,,65.73847961425781,,67.35231307119037,,64.70818414990148,,64.70818414990148,,10100
2021-11-04,,,66.37670135498047,,66.37670135498047,,64.89051532780842,,66.1031682212256,,3900
2021-11-05,,,67.00582885742188,,67.42524130571017,,65.94818158700743,,66.55906448193358,,10600
2021-11-08,,,67.42524719238281,,67.42524719238281,,65.82054036915326,,65.82054036915326,,3600
2021-11-09,,,67.10611724853516,,67.38877003282985,,67.10611724853516,,67.38877003282985,,3800
2021-11-10,,,65.69290924072266,,67.3249683872428,,62.96671699683632,,67.3249683872428,,16100
2021-11-11,,,66.57730102539062,,66.57730102539062,,65.25524011403635,,65.25524011403635,,6000
2021-11-12,,,67.16993713378906,,67.45258990297427,,64.75375089350264,,64.75375089350264,,2700
2021-11-15,,,66.26728820800781,,66.76876331248057,,65.75670043344405,,66.76876331248057,,3800
2021-11-16,,,65.6473159790039,,66.55908425649008,,65.07290446843399,,66.55908425649008,,5900
2021-11-17,,,65.00907135009766,,65.25524568785539,,64.84495280617953,,64.84495280617953,,4900
2021-11-18,,,65.7202377319336,,66.51347142331441,,64.82670204991838,,65.34640952077527,,8900
2021-11-19,,,65.10023498535156,,66.5134711767471,,64.76287832942789,,65.28258579835821,,5500
2021-11-22,,,65.59259796142578,,66.79613154988138,,65.4102401715153,,65.96641925732507,,7600
2021-11-23,,,66.4770278930664,,67.2429099007373,,64.95436959569047,,65.19143129359617,,12800
2021-11-24,,,66.1487808227539,,66.27642780485765,,64.74465706337399,,64.84495211448962,,7400
2021-11-26,,,64.1246566772461,,65.87524988354679,,63.86936270419046,,65.18230413079645,,7600
2021-11-29,,,63.422584533691406,,64.91788360752425,,63.38611297625179,,64.91788360752425,,9000
2021-11-30,,,64.03346252441406,,64.06992711883817,,62.46522062717135,,62.71139489883758,,40300
2021-12-01,,,64.55317687988281,,67.00582805814358,,64.55317687988281,,64.81758347715407,,5600
2021-12-02,,,65.6473159790039,,65.6473159790039,,63.377014915810534,,63.377014915810534,,3400
2021-12-03,,,63.9240608215332,,65.59259808203046,,63.9240608215332,,65.59259808203046,,7200
2021-12-06,,,65.47406005859375,,65.47406005859375,,64.17023149644278,,64.62611551179293,,7400
2021-12-07,,,65.68377685546875,,66.31289909054757,,64.79936065723875,,65.6473052955559,,6800
2021-12-08,,,65.38288879394531,,66.37671962769016,,65.21877025975985,,65.32818493462965,,4700
2021-12-09,,,64.2978744506836,,64.9999396859923,,64.2978744506836,,64.9999396859923,,5100
2021-12-10,,,64.44377899169922,,65.0729012985148,,64.20671730335371,,65.0729012985148,,8800
2021-12-13,,,63.32229232788086,,64.50759365095931,,63.30406002646304,,64.443770161639,,6300
2021-12-14,,,62.74787139892578,,63.41346507757699,,62.72051947283173,,62.72051947283173,,9400
2021-12-15,,,63.37700653076172,,64.43465397546964,,62.957594013356946,,63.19464872564726,,24600
2021-12-16,,,64.27052307128906,,64.89964520455045,,63.82375870807905,,63.82375870807905,,14000
2021-12-17,,,65.07289123535156,,65.89347695322465,,63.65964791014615,,64.94524425896071,,27600
2021-12-20,,,62.93933868408203,,64.55317180514102,,62.93933868408203,,64.55317180514102,,10100
2021-12-21,,,63.94550704956055,,66.049274261554,,63.94550704956055,,64.54004555782186,,8300
2021-12-22,,,66.10414123535156,,66.11329001986445,,64.30222148107558,,65.07970068120122,,4200
2021-12-23,,,64.49431610107422,,66.01268662464324,,64.2839358889488,,65.3449717788349,,11700
2021-12-27,,,65.58277893066406,,65.79315912526819,,64.88762476257783,,65.67425282826153,,4600
2021-12-28,,,65.49131774902344,,65.7840161029333,,65.49131774902344,,65.77487429515556,,4700
2021-12-29,,,66.75357055664062,,66.84503746388577,,65.01567140507211,,65.65594673426581,,3300
2021-12-30,,,66.59808349609375,,66.59808349609375,,65.78401598269245,,66.4700284026472,,3400
2021-12-31,,,66.07669830322266,,66.07669830322266,,66.07669830322266,,66.07669830322266,,1900
2022-01-03,,,65.6102294921875,,66.46088515362334,,65.37240990445301,,65.85719088748478,,8000
2022-01-04,,,65.58277893066406,,66.49746207880989,,65.40899387788181,,66.49746207880989,,12500
2022-01-05,,,66.10414123535156,,66.74442356017342,,65.25348571607864,,66.09499942931657,,13200
2022-01-06,,,67.39385986328125,,67.39385986328125,,66.0858625808125,,66.28709400557372,,7500
2022-01-07,,,66.82675170898438,,67.4395947506684,,66.57979031791689,,67.02798312758401,,9100
2022-01-10,,,67.16517639160156,,67.16517639160156,,65.93949748033769,,66.55234042520854,,8200
2022-01-11,,,66.30538940429688,,67.49448046670202,,65.24436042204829,,67.34812779136861,,5400
2022-01-12,,,66.04010772705078,,67.61336355401878,,65.18945228472401,,66.63465305400645,,9500
2022-01-13,,,65.96696472167969,,66.9731149958446,,65.88463959260872,,66.62553086184724,,6100
2022-01-14,,,65.52790832519531,,66.3877128245073,,64.58578568198126,,65.35411627231834,,10300
2022-01-18,,,64.74126434326172,,65.89376692565271,,64.53089115237121,,65.89376692565271,,17300
2022-01-19,,,65.67424774169922,,65.93035788678738,,64.53089389507129,,64.53089389507129,,14400
2022-01-20,,,65.16203308105469,,66.35112410301267,,65.16203308105469,,65.85719430828301,,5200
2022-01-21,,,64.54002380371094,,66.00352204038859,,64.54002380371094,,64.66807885264872,,12400
2022-01-24,,,65.50960540771484,,65.85718246960786,,64.66809166140423,,64.66809166140423,,13900
2022-01-25,,,65.60108947753906,,65.65596824416974,,65.08886904637282,,65.08886904637282,,2900
2022-01-26,,,65.48218536376953,,66.826771162667,,64.98826243785055,,65.85720893096394,,11600
2022-01-27,,,64.66809844970703,,64.66809844970703,,64.64065907068752,,64.64065907068752,,2800
2022-01-28,,,64.02783203125,,64.94251534598214,,63.76257303256009,,64.94251534598214,,6700
2022-01-31,,,64.01866912841797,,64.48515947004756,,63.79914713525983,,63.79914713525983,,8200
2022-02-01,,,64.74126434326172,,65.54618988330269,,63.570471170632416,,63.570471170632416,,16200
2022-02-02,,,64.22906494140625,,66.22307489212295,,64.22906494140625,,65.05228133912966,,8000
2022-02-03,,,64.58577728271484,,64.98824009873057,,64.39369466011058,,64.4851615787109,,7100
2022-02-04,,,64.67724609375,,65.38155604238541,,64.37539897290625,,64.37539897290625,,5500
2022-02-07,,,64.92423248291016,,65.83891590658413,,64.64067587620434,,65.83891590658413,,5700
2022-02-08,,,65.49131774902344,,65.49131774902344,,64.62237147355083,,64.62237147355083,,12900
2022-02-09,,,64.67724609375,,65.01568137880015,,64.67724609375,,64.7595712078341,,7800
2022-02-10,,,64.02783203125,,64.32967919994678,,64.02783203125,,64.22906347704784,,9800
2022-02-11,,,65.28094482421875,,65.29008663203987,,64.5766348271543,,64.5766348271543,,13900
2022-02-14,,,64.34795379638672,,64.34795379638672,,64.34795379638672,,64.34795379638672,,2400
2022-02-15,,,64.81443786621094,,65.49130133148464,,64.81443786621094,,65.00652045858007,,7500
2022-02-16,,,64.75956726074219,,64.78700663760486,,64.20161000293984,,64.73212090540116,,3300
2022-02-17,,,64.10098266601562,,64.86931299261079,,64.0826850991098,,64.53088476810072,,9400
2022-02-18,,,64.3022232055664,,64.95164735383985,,64.01866670588561,,64.01866670588561,,9900
2022-02-22,,,64.67724609375,,65.2534939784236,,64.35710838004243,,64.35710838004243,,8000
2022-02-23,,,64.33880615234375,,65.79315591575866,,64.33880615234375,,65.79315591575866,,7800
2022-02-24,,,64.48516845703125,,64.48516845703125,,63.7991560266373,,64.02782683676861,,8500
2022-02-25,,,64.85104370117188,,65.34497349267906,,64.51260838704304,,65.34497349267906,,7500
2022-02-28,,,64.42113494873047,,65.12543790823798,,64.42113494873047,,64.52175065415706,,11600
2022-03-01,,,62.69239807128906,,65.11631036091214,,62.454578444702896,,65.11631036091214,,13200
2022-03-02,,,64.85104370117188,,65.11630268060051,,63.09485353924368,,63.09485353924368,,8900
2022-03-03,,,65.12545013427734,,65.27180281636497,,64.04612352856104,,64.30224072221438,,8400
2022-03-04,,,64.26563262939453,,64.26563262939453,,64.09184061791086,,64.09184061791086,,4100
2022-03-07,,,64.31136322021484,,65.06140304449956,,64.15586877604704,,64.15586877604704,,9000
2022-03-08,,,64.25647735595703,,64.25647735595703,,64.08268536202397,,64.08268536202397,,5500
2022-03-09,,,64.70468139648438,,65.0705560370229,,64.16502171001076,,65.0705560370229,,4300
2022-03-10,,,64.64066314697266,,65.04312600724884,,63.808305024149746,,64.0461176429681,,7100
2022-03-11,,,64.57662963867188,,65.26264200801714,,64.52175088223744,,65.23520262979991,,6500
2022-03-14,,,65.26262664794922,,65.56447369425396,,64.60405381182143,,64.64064196699263,,6900
2022-03-15,,,64.87848663330078,,65.42729521663341,,64.70469457349488,,64.70469457349488,,6000
2022-03-16,,,65.3083724975586,,65.82974156755199,,64.5949208205653,,64.5949208205653,,9400
2022-03-17,,,65.67424774169922,,65.88462094153104,,65.32666370609836,,65.39984002711729,,9300
2022-03-18,,,64.67724609375,,65.89377638431752,,64.67724609375,,65.75657251316319,,24900
2022-03-21,,,65.83889770507812,,65.83889770507812,,65.23520346267698,,65.23520346267698,,14500
2022-03-22,,,66.31597900390625,,66.83894646976934,,65.59116321790786,,66.25175517476069,,15800
2022-03-23,,,65.4719009399414,,65.87559763291625,,65.33427643098422,,65.38015360059438,,6800
2022-03-24,,,65.69209289550781,,66.43526240932285,,65.39849722334415,,65.99486540114087,,11100
2022-03-25,,,66.27012634277344,,66.49949822171165,,65.4168626731283,,65.68292789280731,,16800
2022-03-28,,,66.61878204345703,,67.35277499885106,,66.3618866090318,,66.3618866090318,,7500
2022-03-29,,,67.40779113769531,,67.43531463593447,,66.63709818763671,,67.04079482813752,,7200
2022-03-30,,,66.37103271484375,,67.7656174314781,,66.37103271484375,,67.2793502473434,,11600
2022-03-31,,,66.04989624023438,,66.9306830412026,,65.6095063396859,,66.7471884159526,,27400
2022-04-01,,,66.39856719970703,,66.69216289452929,,65.80219897588489,,66.69216289452929,,14500
2022-04-04,,,66.04989624023438,,66.22422103413174,,65.71043048353476,,66.03154957765788,,7400
2022-04-05,,,65.64623260498047,,66.74721479127875,,65.49025441202443,,66.49031941446742,,8800
2022-04-06,,,65.37097930908203,,67.40780252121847,,65.37097930908203,,65.94899386933416,,10100
2022-04-07,,,64.77460479736328,,65.38931963513056,,64.77460479736328,,65.38931963513056,,5900
2022-04-08,,,64.8021240234375,,65.28839816140761,,64.70119986271469,,64.88470151851635,,9000
2022-04-11,,,65.11407470703125,,65.28839953373895,,64.75625522053733,,65.14159820601192,,8000
2022-04-12,,,65.5544662475586,,65.96733974169328,,65.233347085369,,65.76549141121046,,10500
2022-04-13,,,66.08661651611328,,66.67380789402567,,65.69209665284026,,65.9306453375776,,9500
2022-04-14,,,65.69209289550781,,66.50865607745904,,65.62786906096805,,66.21506040529538,,11500
2022-04-18,,,65.8756103515625,,66.08662857281475,,65.31594237365493,,65.31594237365493,,9600
2022-04-19,,,66.09578704833984,,66.3159820440946,,65.84806155322713,,65.84806155322713,,3800
2022-04-20,,,67.52706909179688,,67.82066477046182,,66.27011587370308,,66.27011587370308,,8100
2022-04-21,,,66.60040283203125,,68.60052551867302,,66.58205616512535,,67.85736301120852,,19700
