Date,Close,High,Low,Open,Volume
,ORCL,ORCL,ORCL,ORCL,ORCL
2021-03-01,61.792598724365234,62.31555741897742,60.485212674855944,60.65330526871686,11758900
2021-03-02,62.25019073486328,62.959908712794885,61.633848826748896,61.77392718083681,13282000
2021-03-03,62.48366165161133,63.07198227737008,61.82062448449826,61.86731965108891,15827600
2021-03-04,61.2696647644043,62.85720084351349,60.98950798588722,62.268880158247036,19951100
2021-03-05,65.34123992919922,66.97547128379672,62.85720485036303,62.85720485036303,34211500
2021-03-08,67.3863525390625,68.11475151431556,65.46262431310389,65.80815000955963,23300500
2021-03-09,67.8345947265625,68.37622729100144,67.23693366396844,67.6104736092602,17296400
2021-03-10,67.3489990234375,68.74976850052884,66.77001174135422,68.63770437747603,21378600
2021-03-11,62.950592041015625,63.594941240862674,61.10157295199533,63.174713192063166,38095400
2021-03-12,62.71711730957031,63.380147289356955,62.05408020510223,62.530343785536544,11606300
2021-03-15,63.24940872192383,63.296096758931824,62.47431463584109,62.521002672849086,8919600
2021-03-16,62.42762756347656,63.5669212593848,62.268875392651914,63.501552299358046,14512500
2021-03-17,61.83931350708008,62.42763420995758,61.78328499957262,62.380946161929046,11892400
2021-03-18,62.32490539550781,62.577047907886374,61.717903823676316,62.07277000781171,13750300
2021-03-19,61.87665939331055,62.40895151274656,61.59650264637284,62.37159680484273,30963600
2021-03-22,61.93269348144531,62.11945991313567,61.50312498881135,61.83931026560014,10263700
2021-03-23,62.819847106933594,63.44552963871362,61.942036295001984,61.942036295001984,12390100
2021-03-24,62.408958435058594,62.95059107271819,62.324908551781775,62.6704342947059,11391100
2021-03-25,64.0898666381836,64.18325696448149,62.343578681445656,62.530345084678274,14844700
2021-03-26,65.60272979736328,65.71479396475065,63.76305068302502,64.03386707736422,12617000
2021-03-29,66.42448425292969,67.54510407928352,65.5279926666557,65.56534737333568,15183700
2021-03-30,65.88285827636719,66.34978141900712,65.32254480545387,66.14433409629648,12000200
2021-03-31,65.52799987792969,66.39647731093899,65.28520494481327,66.02293732771344,9971700
2021-04-01,67.05950164794922,67.07818256408441,65.67741309058809,65.79881054673892,13228700
2021-04-05,69.25404357910156,69.94508783173448,67.29296069038055,67.41436526663723,25010200
2021-04-06,69.36608123779297,69.71160683013815,68.32017825500492,68.74974656931855,14699800
2021-04-07,69.46926879882812,69.57243691007467,68.88777645866644,69.02846089723063,12356800
2021-04-08,70.6041030883789,70.83857474165089,69.54429379157206,69.65683560561813,13507700
2021-04-09,70.88548278808594,70.98865090376268,70.24771950731521,70.66976568562328,13285700
2021-04-12,71.39193725585938,71.45758903778925,70.52907606484274,70.57597326143876,10634900
2021-04-13,71.90776824951172,72.2266534336431,71.1855986722996,71.42945120657566,13142400
2021-04-14,72.04846954345703,72.55492931526607,71.75772690159793,72.25480580110245,12730700
2021-04-15,73.4271469116211,73.67099944490857,72.0578332570961,72.21727227076174,13604200
2021-04-16,74.0461654663086,74.41194077288142,73.02387221345349,73.44591844241938,13334100
2021-04-19,73.85858154296875,75.22789533894569,73.47404454092658,73.9148524581913,19967200
2021-04-20,74.3181381225586,74.48695801027685,73.76478841895887,73.81167845940382,12562300
2021-04-21,71.89840698242188,74.41193678816684,71.7764771164209,73.89610333099876,18672800
2021-04-22,70.21959686279297,71.72959538904384,70.1070478554697,71.38257464976247,16769300
2021-04-23,70.3133773803711,70.34151284062595,69.26294154596795,69.67561404439574,10664700
2021-04-26,69.8725814819336,70.37904132046384,69.59121251980237,70.3133895167012,9402200
2021-04-27,70.54784393310547,70.74479929600162,69.60995716378581,69.76939619724818,9300200
2021-04-28,70.12578582763672,70.59472918042567,70.02262487309024,70.49156822587919,6107800
2021-04-29,71.157470703125,71.1856061609037,70.00386684564141,70.69790104104584,7940400
2021-04-30,71.08243560791016,71.20435830593978,70.51970500510818,70.86671851315702,7825300
2021-05-03,72.52677917480469,72.66746360886265,71.35442081683426,71.5419952919065,15319600
2021-05-04,73.65225219726562,73.81169124230398,72.15163468850444,72.28293827330175,15316500
2021-05-05,74.2712631225586,74.8715101436649,73.54908622948733,74.06492686739537,12271900
2021-05-06,74.7870864868164,74.99342271406385,73.68037984972295,74.26187220328322,14089700
2021-05-07,75.40609741210938,75.53740098689933,73.69914378433177,74.85274049934469,14073400
2021-05-10,75.17162322998047,75.70621838262927,73.7178959287472,73.87733495635118,17356700
2021-05-11,72.86441802978516,74.93714672171572,72.45174560325343,74.79646228944286,12980400
2021-05-12,71.9828109741211,73.33337023851222,71.77647473589374,72.75187785400864,12302600
2021-05-13,73.28646850585938,73.56783738704756,72.10472922258006,72.7143570281492,11399300
2021-05-14,73.98988342285156,74.13994873402275,73.26771379048691,73.26771379048691,9033400
2021-05-17,74.16807556152344,74.59012167794847,73.95235849069054,73.9804939443846,6637900
2021-05-18,73.80230712890625,74.53385761414997,73.52093825511665,74.08366884718815,6643100
2021-05-19,73.84921264648438,73.87734810865777,72.73313209905395,72.9769775415629,8165000
2021-05-20,73.83045196533203,74.39318262889839,73.79293563369313,74.04616192786997,8802700
2021-05-21,74.12120819091797,74.89027524185252,74.0743181343974,74.2712735450076,8629000
2021-05-24,74.44945526123047,74.91839868424138,74.22436442172769,74.55262338673357,7044700
2021-05-25,73.93362426757812,74.73082668231822,73.76480434341477,74.66517488711631,7160600
2021-05-26,74.33692169189453,74.44008982887881,73.67102281577483,73.70853199694223,12851100
2021-05-27,74.07430267333984,75.07784126394479,73.94299193816411,74.5620006613172,12867800
2021-05-28,73.84921264648438,74.43070510160176,73.7835608495767,74.0461680372074,6929700
2021-06-01,74.62767791748047,74.87153057243688,73.60538439043115,74.63705879223171,10485300
2021-06-02,75.28416442871094,75.90317310318166,74.5713756681486,74.74956928053525,12249300
2021-06-03,76.05322265625,76.40024328197518,74.70267078786128,74.8433552121016,12038700
2021-06-04,77.74141693115234,78.74495527116979,76.31583249837776,76.36272253340263,14502900
2021-06-07,78.72621154785156,79.01695413383379,77.70391132840149,77.78832485190101,10445600
2021-06-08,79.35459899902344,79.74850971922855,78.78248750541253,78.81062296321174,10726800
2021-06-09,79.27018737792969,79.56093714503793,78.81062485996333,79.3452200375388,9720300
2021-06-10,77.1880874633789,79.21391925574096,76.63473052362392,78.93255750554239,16680800
2021-06-11,77.75082397460938,78.06970207995046,76.75665901361451,76.88796976020625,11066500
2021-06-14,77.48819732666016,77.93837890999397,77.02862771781001,77.84459167642504,10173200
2021-06-15,76.56907653808594,77.3850406168391,76.29708851183487,76.90671635305219,17298000
2021-06-16,72.29231262207031,73.67100729354709,71.18560596756245,73.14578584624142,36560600
2021-06-17,72.74249267578125,72.91131257383496,71.80460594337352,72.20789752452916,14836100
2021-06-18,71.49510192871094,72.13286513203205,71.25124939804213,72.12348426206208,22521200
2021-06-21,73.14578247070312,73.24895058118922,71.7952304747621,71.85150138756988,8924300
2021-06-22,73.79293823242188,74.27126253327705,72.83629678622039,73.21144580480365,9845800
2021-06-23,73.24895477294922,73.97113158767935,73.2114384437612,73.86796347128933,7295900
2021-06-24,72.91131591796875,74.05553892886813,72.78939321314651,73.76479631824913,9624000
2021-06-25,73.58657836914062,73.72726278372613,72.74247903713412,73.183286863599,12845000
2021-06-28,73.62410736083984,74.06491526316816,73.4646683361064,73.61472649011795,5605400
2021-06-29,73.24895477294922,73.70851728336322,72.98634762414123,73.6616272385093,5392900
2021-06-30,73.00511169433594,73.35213241777197,72.76126625620053,72.77063997308407,7899800
2021-07-01,74.59950256347656,74.67453521034798,73.07074994988342,73.13640172701915,13108000
2021-07-02,76.73790740966797,77.15057994370119,74.42132557536037,74.5151128361381,15258100
2021-07-06,77.91963195800781,78.43546537091846,76.30646562278012,76.53155643649553,14200400
2021-07-07,80.74268341064453,81.75560302543356,77.80709985785859,78.0040552570382,20976600
2021-07-08,80.27373504638672,81.4929908589974,79.4015071126919,79.73913980819783,16383300
2021-07-09,82.30894470214844,82.9091916607824,80.45192575446276,80.54571300009154,15685300
2021-07-12,81.67117309570312,83.33122935632596,81.56800498936701,82.0932192358,16076800
2021-07-13,81.66180419921875,82.46838742765435,81.15534446353766,81.31478350379601,12789300
2021-07-14,83.10208129882812,83.46920591859714,81.57710431883532,81.97246818906272,13330500
2021-07-15,81.18169403076172,83.56329876043166,80.4945153287115,82.93259853200159,18306300
2021-07-16,82.35839080810547,83.29032887301588,81.44528369221092,81.66179651447672,14617500
2021-07-19,81.87830352783203,82.71610115203057,81.13463909632615,81.81240957475694,15619900
2021-07-20,83.45979309082031,83.82691769065286,81.91597805784941,81.99128750958548,12813900
2021-07-21,84.42935180664062,84.95650343556672,83.27149269950392,83.67627189511569,13108100
2021-07-22,85.37071990966797,85.79432297940446,84.4199578944612,84.72118849962817,13638900
2021-07-23,82.54666137695312,85.85078180030871,82.01009426002254,85.65309993427138,12680900
2021-07-26,82.70670318603516,82.93262433270233,81.58649856472483,82.31133938389166,10454100
2021-07-27,82.65022277832031,83.40329564371628,82.01010689268676,82.61256805776497,8465200
2021-07-28,82.06656646728516,82.79139992067577,82.0100879904215,82.7443369172567,6396800
2021-07-29,82.49018859863281,83.08324147128066,82.2077889667133,82.53725879490453,6201400
2021-07-30,82.02891540527344,82.97967717222654,81.77475506617625,82.2830829262729,7962800
2021-08-02,82.4619369506836,82.77258296278463,81.98184831215497,82.58431656982175,5579100
2021-08-03,84.47643280029297,84.88121208209583,82.6596337701411,82.7255277377879,9889800
2021-08-04,84.76824188232422,84.80588941633515,84.04340116931641,84.52348981983691,7509900
2021-08-05,84.18460845947266,85.21067258353004,83.55390809797483,84.89061825628745,8231300
2021-08-06,84.26931762695312,84.6082028695495,83.61037808962811,84.00574181202312,6513900
2021-08-09,84.62702941894531,85.16359649485123,83.87394954522735,84.21283477021024,5798700
2021-08-10,84.38229370117188,84.83414314916503,83.71393859539916,83.87396576539334,5473300
2021-08-11,84.37288665771484,85.1165512761218,84.2599296708557,84.62705424195603,8009800
2021-08-12,84.54232025146484,84.70235460218927,83.4691858999885,83.88338062578754,5687200
2021-08-13,85.07888793945312,85.982579652353,84.67410868641329,85.30481625410559,6640400
2021-08-16,85.49308013916016,85.51190390720613,84.28815789093105,84.58938845298832,7122800
2021-08-17,85.61544799804688,86.39676719529089,85.0694725711355,85.65310271402399,6738500
2021-08-18,83.72335815429688,85.70959979986722,83.64804871230756,85.18244088784564,7666300
2021-08-19,83.50682830810547,84.14694407092608,83.05498611193927,83.1114645909845,8099400
2021-08-20,83.72335815429688,84.15637667287996,83.12089698218966,83.5915702217674,8716400
2021-08-23,83.89281463623047,84.31641774891327,83.50685906884426,84.24110829451035,7147300
2021-08-24,83.35621643066406,84.3916959080464,83.28090700418842,83.97750124433259,6320100
2021-08-25,83.422119140625,83.68569497905652,82.88555198898858,83.35622518101712,5748500
2021-08-26,83.5162582397461,83.94927674515951,83.27150615167643,83.60097597297975,9093200
2021-08-27,84.10929870605469,84.26932586907076,83.41270438676479,83.58214702463563,5426800
2021-08-30,84.20343017578125,84.70234978617303,84.06223396538088,84.21284565044223,5357000
2021-08-31,83.90220642089844,84.2505071925428,83.29974526804035,84.20343699732749,8113300
2021-09-01,84.6740951538086,84.88119248485675,83.65744662796648,84.02457110322378,8208000
2021-09-02,84.53292846679688,85.19186822116,84.16580386337961,84.88122211614395,7717400
2021-09-03,84.72119140625,85.1730409204546,84.06225167918537,84.09989922195673,8456900
2021-09-07,83.5162582397461,85.35188094550986,83.34681559137533,84.7588352671639,11046000
2021-09-08,84.22227478027344,84.34464724309525,82.81025499211256,82.97028217778049,8851200
2021-09-09,84.28816986083984,85.50250775649373,84.16579739640494,84.34464835490148,11034700
2021-09-10,84.41993713378906,85.23891100670106,84.25990998518975,84.39169789367182,10547400
2021-09-13,83.67628479003906,85.20126861402849,83.05499987190491,84.83414407560753,18883400
2021-09-14,81.32291412353516,81.85006580415394,79.76028284945676,81.1346477181436,22714200
2021-09-15,82.5843276977539,83.17737337920995,81.11582234353818,81.47353859303213,14951100
2021-09-16,82.1324691772461,82.81023969950374,81.13464434275718,82.52783292126215,12410500
2021-09-17,81.32291412353516,82.4337031519126,80.9087194133901,81.15347148592154,58069000
2021-09-20,81.11582946777344,82.28310434603667,79.94856177141433,80.0426949888474,13897700
2021-09-21,81.82183074951172,82.51843228530204,81.0687579074971,81.65238810322533,11124400
2021-09-22,83.25267028808594,83.77982192558873,82.1230504024197,82.48076659807009,9908000
2021-09-23,84.17520904541016,84.7776702790909,83.45979081910454,83.72336671110182,9720200
2021-09-24,84.66470336914062,84.77766034853413,83.72335690404243,84.03399577927813,7617800
2021-09-27,85.70018005371094,85.95434043038051,83.92103587131398,84.51408153814519,11533000
2021-09-28,85.18244171142578,86.8580373114183,84.76825414028733,85.32364512104505,15041800
2021-09-29,85.89785766601562,86.67917688953855,85.66252106967038,85.80372446385812,12007300
2021-09-30,82.01951599121094,86.20851212482575,82.01010769740749,85.89786606362371,15649900
2021-10-01,84.47643280029297,84.975345295605,82.46195186720071,82.61257075433844,13320900
2021-10-04,84.02458953857422,85.12596320599216,83.74218271938328,84.23168691506041,10853900
2021-10-05,86.12378692626953,86.57563639398947,83.93986339308104,84.10930604573807,9788600
2021-10-06,85.98258972167969,86.13320861575347,84.39171894897426,85.11655262646791,10268300
2021-10-07,86.89569091796875,87.43225812211521,86.27440597827984,86.33088446864147,9124400
2021-10-08,89.16278076171875,89.75788943160133,87.00904591046366,87.26409042415999,13202300
2021-10-11,90.01294708251953,91.43932698678141,88.98330631765111,89.06832596574239,12959300
2021-10-12,90.27743530273438,91.17482243579487,89.98460507746162,90.52303879867527,9964100
2021-10-13,91.06147003173828,91.61879298807911,90.63638623804549,90.77808083594309,9453900
2021-10-14,90.00350189208984,91.95886738155939,89.14390039438243,91.43933007392384,7911200
2021-10-15,90.05070495605469,90.72138487682322,89.4839339025629,89.82399076915,7422800
2021-10-18,91.16537475585938,91.29762111934899,89.83345568614588,90.21130552763891,7344100
2021-10-19,91.68492126464844,91.8927390588547,90.98590367158947,91.62824630509655,5616500
2021-10-20,91.28817749023438,92.54452521356292,90.91977585811347,91.88328615591738,6574100
2021-10-21,90.96701049804688,91.46765850419843,90.40968032790065,91.22205501191941,6224400
