Date,Close,High,Low,Open,Volume
,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN
2022-07-25,53272.9921875,54271.08232729072,53085.85144440719,54271.08232729072,3415731
2022-07-26,52898.7109375,53647.277671634016,52898.7109375,53647.277671634016,2190666
2022-07-27,53148.234375,53148.234375,52649.19112130264,52773.95286122141,1933381
2022-07-28,52961.09375,53522.51972804373,51838.24179391255,53148.23450735533,3552610
2022-07-29,52087.765625,53148.234865122395,52087.765625,53085.855847576626,3260449
2022-08-01,52399.66796875,52524.42970944802,51838.241988597765,52399.66796875,3656334
2022-08-02,53023.46875,53085.8514683774,52087.761328136,52399.66380209067,2858787
2022-08-03,52898.7109375,53148.23441753725,52524.429423421854,53023.47267751862,3716711
2022-08-04,53709.65625,54021.558722989,52961.089573630896,53085.851304021984,5018124
2022-08-05,53522.51953125,54395.84429768972,53397.757791479264,53709.66028791725,3460140
2022-08-08,53647.27734375,53896.8008222622,53210.61310934251,53584.8983271108,2540162
2022-08-09,53772.03515625,54582.9845492054,53460.13268387559,53647.273426104744,4216624
2022-08-10,53647.27734375,54083.94157815749,53647.27734375,53834.421805623,1808471
2022-08-11,53647.27734375,54146.324300774395,53460.13658785471,53772.0390830061,3856632
2022-08-12,53959.17578125,53959.17578125,53460.13256773063,53460.13256773063,1974854
2022-08-15,55456.3125,55581.07423746077,54021.56178414526,54021.56178414526,5064511
2022-08-16,55331.5546875,55768.21891735204,54957.2694736364,55456.312719476875,2153253
2022-08-17,55082.03125,55581.074496188456,54894.890495926535,55518.69548015652,2290741
2022-08-18,55082.03125,55955.35971031305,54832.507773916936,54832.507773916936,5099339
2022-08-19,54208.703125,55206.793329528366,53772.038892142446,54894.89083548407,3196268
2022-08-22,54146.328125,54458.23064218032,53584.902111684234,54021.56637693228,2527844
2022-08-23,54271.08203125,54271.08203125,53709.65609905662,53709.65609905662,1693189
2022-08-24,53772.03515625,54146.320346685745,53709.65614416609,53959.17589847916,1622771
2022-08-25,53834.41796875,54083.937723500785,53647.273520215116,53772.035250579225,1771513
2022-08-26,54395.83984375,54770.12503241568,53834.4176197176,53896.796631506506,2975743
2022-08-29,53959.17578125,54271.0819589242,52836.327624337064,54271.0819589242,3864692
2022-08-30,53896.796875,54271.08206535661,53647.27341476226,53959.17588707072,1982003
2022-08-31,54021.5625,54271.085978228046,53522.5192495216,53522.5192495216,2053331
2022-09-05,53772.03515625,54083.93762862441,53584.89441402084,53959.17589847916,1689538
2022-09-06,53522.51953125,53896.80104458449,53522.51953125,53647.27756504302,2424121
2022-09-07,52399.66796875,53584.89894641461,52399.66796875,53335.37546501856,3525689
2022-09-08,52586.80859375,53023.47283209934,52274.90609578301,52462.046853367654,1976831
2022-09-09,52586.80859375,53023.47283209934,52586.80859375,52773.953057312385,1742007
2022-09-12,52773.953125,53148.234640649345,52586.80866119759,53085.85562336704,1166509
2022-09-13,52773.953125,53210.61365793166,52586.80866119759,53023.472900106986,1943222
2022-09-14,52399.66796875,52711.570467506186,52087.765469993814,52087.765469993814,2243138
2022-09-15,52212.52734375,52711.57060183611,52212.52734375,52711.57060183611,1459430
2022-09-16,51463.95703125,52337.28545176172,51463.95703125,52212.52371940612,2068541
2022-09-19,51838.2421875,52150.14468745295,51089.67544641737,51463.96066994756,3093001
2022-09-20,52025.38671875,52274.90649544463,51339.19899438981,51838.24225375683,3005703
2022-09-21,51339.19921875,51963.004222179334,51339.19921875,51963.004222179334,1179283
2022-09-22,51713.4765625,51775.85928139213,51089.671609443554,51152.05432833569,1813490
2022-09-23,51401.57421875,51838.23842821298,51214.43347354515,51838.23842821298,1809535
2022-09-26,50840.15234375,51152.054823296276,50091.58565164345,50840.15234375,3230854
2022-09-27,50216.34765625,51152.055099949546,50216.34765625,51152.055099949546,1677371
2022-09-28,48656.8359375,50153.96946499163,48656.8359375,49966.82870054964,3598541
2022-09-29,48033.02734375,49966.824981664584,48033.02734375,49779.68423115094,1983067
2022-09-30,50216.34765625,50403.48840379441,47970.64756778458,48033.0265816402,4595930
2022-10-03,48033.02734375,50091.58671733288,47658.74213674512,49654.92249548265,3448279
2022-10-04,48344.9296875,49280.63714328908,48157.788937537705,48656.832172763025,3142126
2022-10-05,48906.35546875,49592.53945148768,48906.35546875,49280.63696733827,1622520
2022-10-06,47721.12109375,49218.25439173378,47721.12109375,49218.25439173378,1926489
2022-10-07,46161.61328125,47533.98498705283,46161.61328125,47533.98498705283,3245545
2022-10-10,46161.61328125,47097.320757118614,44976.38232942537,45849.707083316134,2730576
2022-10-11,44290.19140625,46161.609928023114,44290.19140625,46161.609928023114,3208587
2022-10-12,45163.5234375,45724.94940981399,44290.19497078439,44290.19497078439,2225190
2022-10-13,45537.80078125,45537.80078125,44602.09338367125,45038.75757707014,1458821
2022-10-14,46161.61328125,46473.51577320621,45912.089805293974,46411.13305122837,1283921
2022-10-17,46036.85546875,46099.23449006912,45288.28868303067,45849.710992836684,1111636
2022-10-18,46723.03515625,46972.55863013961,46161.61289896482,46161.61289896482,1369240
2022-10-19,47097.3203125,47533.98453831192,46598.27336529916,46723.03510209937,2686926
2022-10-20,48532.0703125,48968.734531939415,46972.55789020037,47284.460374660295,2764797
2022-10-21,46099.2265625,48469.688260631825,46099.2265625,48469.688260631825,3810399
2022-10-24,44352.57421875,46473.51638011898,44290.195201935196,46099.23116129703,4888395
2022-10-25,45662.5625,46473.511875860706,44352.569920055495,44539.7143643171,2379558
2022-10-26,46036.85546875,46473.51973591778,45350.667704349784,46473.51973591778,1026741
2022-10-27,47284.46875,47533.99226415624,45974.47585964711,46223.999373803344,1469012
2022-10-28,46785.41796875,47596.36370150279,46598.273509979816,47596.36370150279,1408023
2022-10-31,47159.6953125,47409.218764854755,45974.4644727809,46785.413839945184,1649692
2022-11-01,47097.3203125,47908.266042734926,46785.417823488286,47596.36355372321,930013
2022-11-02,46161.61328125,47409.223249074814,46161.61328125,46910.17629716276,1487719
2022-11-03,46223.99609375,47222.08637357226,45974.472597299944,46473.519590200056,1022634
2022-11-04,45475.42578125,46161.613490246964,44602.097317427564,46161.613490246964,4140276
2022-11-07,45288.28515625,46161.61362257596,45288.28515625,45288.28515625,3096499
2022-11-08,45724.9453125,46099.22678985231,44539.714457588765,44602.09346848836,2532254
2022-11-09,46161.61328125,46348.754035228194,45724.94905131579,45724.94905131579,1365287
2022-11-10,45537.80078125,45974.46497464889,43104.96006515431,45849.70324710958,4545285
2022-11-11,45413.05078125,45912.09407357868,44914.00378294331,45600.191552626005,2200400
2022-11-14,44165.43359375,45163.523807600825,43666.39033981345,44914.00032764369,2492712
2022-11-15,41108.78125,43666.38355100866,41108.78125,43666.38355100866,13853569
2022-11-16,43229.71875,43666.38291266459,38239.27594151816,38239.27594151816,5046261
2022-11-17,44290.19140625,44913.99634484857,40235.45559938189,43229.72226943695,3167219
2022-11-18,44602.09375,44913.99621842132,43167.343136457406,43728.76535602935,1918886
2022-11-21,43728.76953125,44789.23876633152,43354.48801579899,43354.48801579899,1278293
2022-11-22,43978.2890625,44913.99647306911,43104.96066357786,43666.38659231029,1819421
2022-11-23,43978.2890625,44290.19153268971,43479.24585139195,43666.38659231029,708574
2022-11-24,43978.2890625,44290.19153268971,43292.1014044962,43541.62486303893,1393728
2022-11-25,44914.0,44914.0,43978.29251595322,44040.67153249859,2231730
2022-11-28,46348.75390625,46473.515643880826,45101.14023591935,45163.522957723595,1952497
2022-11-29,46348.75390625,46723.035413164835,45537.80446463843,46723.035413164835,1739574
2022-11-30,46535.89453125,46723.03528419084,45849.70682916341,46473.5155155956,1594635
2022-12-01,46598.2734375,47284.461137975544,46223.991932497076,46847.79691148704,2701832
